년도,월,순위,타이틀,가수,프로듀서
2020,12,9,눈누난나 (NUNU NANA),제시 (Jessi),"유건형, PENOMECO, 전병일, PHILL"
2020,12,10,원해 (Feat. 팔로알토) (Prod. 코드 쿤스트),"스윙스 (Swings), 맥대디 (Mckdaddy), Khakii (카키), 래원 (Layone)","CODE KUNST, Paloalto, Pick!"
2020,12,11,적외선 카메라,원슈타인 (Wonstein),"Slom, Fisherman, Wonstein, Zion.T"
2020,12,12,악역 (Feat. 이하이 & 사이먼 도미닉) (Prod. 코드 쿤스트),스윙스 (Swings),"CODE KUNST, Pick!, Simon Dominic, 이하이"
2020,12,14,Downtown Baby,블루 (BLOO),"ROCK IT PRODUCTIONS, BLOO"
2020,12,15,부어라 비워라 (Tricker) (Prod. GroovyRoom),머쉬베놈 (MUSHVENOM),"GroovyRoom, MUSHVENOM"
2020,12,16,고독하구만 (Feat. 수퍼비) (Prod. GroovyRoom),머쉬베놈 (MUSHVENOM),"GroovyRoom, MUSHVENOM"
2020,12,17,아무노래,지코 (ZICO),"ZICO, Poptime"
2020,12,19,"CREDIT (Feat. 염따, 기리보이, Zion.T)",릴보이 (lIlBOI),"Slom, Fisherman, lIlBOI, YUMDDA, Zion.T"
2020,12,20,"윈윈 (Feat. 개코, BewhY) (Prod. BewhY)","허성현 (Huh), dsel (디젤), 가오가이 (kaogaii), Untell (언텔)","BewhY, GAEKO"
2020,12,21,"ON AIR (Feat. 로꼬, 박재범 & GRAY)",릴보이 (lIlBOI),GRAY
2020,12,25,도망가,MINO (송민호),"MINO, 강욱진, Diggy"
2020,12,27,Summer Hate (Feat. 비),지코 (ZICO),"ZICO, Poptime"
2020,12,28,Bad News Cypher vol.2 (Feat. TakeOne),릴보이 (lIlBOI),"Slom, ganguk, Konquest"
2020,12,29,사랑은(Feat.원슈타인),마미손 (Mommy Son),"권한얼, Wonstein, Mommy Son"
2020,12,30,"여백의 미 (Feat. Jessi, JUSTHIS) (Prod. GroovyRoom)",머쉬베놈 (MUSHVENOM),"GroovyRoom, MUSHVENOM, Jessi"
2020,12,31,"Hero (Feat. JUSTHIS, Golden) (Prod. GroovyRoom)",Khundi Panda (쿤디판다),GroovyRoom
2020,12,32,"가다 (Feat. 사이먼 도미닉, The Quiett) (Prod. SLO)",머쉬베놈 (MUSHVENOM),"SLO, MUSHVENOM, TOIL"
2020,12,33,"iii (Feat. 베이식, Kid Milli & 팔로알토) (Prod. 코드 쿤스트)",래원 (Layone),"CODE KUNST, Paloalto"
2020,12,34,Upgrade 2020 (Feat. 팔로알토) (Prod. 코드 쿤스트),스윙스 (Swings),"CODE KUNST, Paloalto, Pick!"
2020,12,35,잠이 들어야 (Feat. 헤이즈),로꼬 (Loco),"CODE KUNST, Loco, Heize, Pick!"
2020,12,36,Officially Missing You,긱스 (Geeks),7 Aurelius
2020,12,37,광장동에서,창모 (CHANGMO),"CHANGMO, Panda Gomm, Catchup"
2020,12,40,"세상에 나쁜 개는 없다 (Feat. YDG, Zion.T) (Prod. Slom)",원슈타인 (Wonstein),"Slom, 박종우, Wonstein, Zion.T"
2020,12,41,우리서로사랑하지는말자,기리보이 (GIRIBOY),"GIRIBOY, vibin"
2020,12,42,보자보자,머쉬베놈 (MUSHVENOM),"SLO, MUSHVENOM"
2020,12,44,"아마두 (feat.우원재, 김효은, 넉살, Huckleberry P)","염따 (YUMDDA), 딥플로우 (Deepflow), 팔로알토 (Paloalto), The Quiett (더 콰이엇), 사이먼 도미닉 (Simon Dominic)","noisemasterminsu, YUMDDA, Deepflow, 김효은, Huckleberry P"
2020,12,49,G+Jus Freestyle (Prod. GroovyRoom),저스디스 (JUSTHIS),"GroovyRoom, JUSTHIS"
2020,12,50,"Yay (Feat. 이영지, JAMIE (제이미) & 팔로알토) (Prod. 코드 쿤스트)",래원 (Layone),"CODE KUNST, Paloalto, Lee Young-ji, JAMIE"
2020,12,51,시차 (We Are) (Feat. 로꼬 & GRAY),우원재 (Woo Wonjae),GRAY
2020,12,53,Mask On (Feat. 팔로알토 & 쿠기 (Coogie)) (Prod. 코드 쿤스트),래원 (Layone),"CODE KUNST, Paloalto, Pick!, Coogie"
2020,12,54,아름다워,창모 (CHANGMO),CHANGMO
2020,12,55,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),"pH-1 (피에이치원), 키드밀리 (Kid Milli), 루피 (Loopy)","CODE KUNST, Paloalto, pH-1, Kid Milli, Loopy"
2020,12,56,Error (Feat. Loopy),ASH ISLAND (애쉬 아일랜드),"TOIL, ASH ISLAND, Skinny Brown"
2020,12,58,빌었어,창모 (CHANGMO),CHANGMO
2020,12,60,사랑이었나봐,기리보이 (GIRIBOY),"GIRIBOY, basecamp"
2020,12,62,"Daydreamin (Feat. sogumm & 우원재) (Prod. Yosi, 팔로알토 & 코드 쿤스트)",래원 (Layone),"CODE KUNST, Paloalto, sogumm, Yosi"
2020,12,63,LINDA (Feat. 윤미래),린다G (Linda G),"CODE KUNST, Pick!, devita, 윤미래"
2020,12,64,왜 이리 시끄러운 것이냐 (Prod. SLO),머쉬베놈 (MUSHVENOM),"SLO, MUSHVENOM"
2020,12,68,"Part Time (Feat. Queen WA$ABII (퀸 와사비)) (Prod. GroovyRoom, BOYCOLD)",미란이 (Mirani),"GroovyRoom, BOYCOLD, Mirani"
2020,12,69,"헤어지지 못하는 여자, 떠나가지 못하는 남자 (Feat. 정인)",리쌍 (LEESSANG),"Leon Russell, Bonnie Bramlett, Delaney Bramlett, 길, PEEJAY"
2020,12,70,Paranoid,ASH ISLAND (애쉬 아일랜드),"ASH ISLAND, TOIL"
2020,12,71,어땠을까 (Feat. 박정현),싸이 (PSY),"PSY, 유건형"
2020,12,72,정 (Prod. By VAN.C),"빈첸 (VINXEN), 오반 (OVAN), 임수 (Im Soo)","VAN.C, 피아노맨"
2020,12,73,Selfmade Orange (Feat. SUPERBEE),창모 (CHANGMO),CHANGMO
2020,12,79,피터팬 (Prod. BewhY),Untell (언텔),"Untell, GAEKO, BewhY"
2020,12,82,왔다,머쉬베놈 (MUSHVENOM),"TOIL, MUSHVENOM"
2020,12,83,너의 하루 (바른연애 길잡이 X 로꼬),로꼬 (Loco),"hoiwave, Loco"
2020,12,85,자니 (Feat. Dynamic Duo),프라이머리 (Primary),"GAEKO, Primary"
2020,12,86,BAND,"창모 (CHANGMO), Hash Swan (해쉬스완), ASH ISLAND (애쉬 아일랜드), 김효은 (Keemhyoeun)",Cashbanger
2020,12,88,"And July (Feat. DEAN, DJ Friz)",헤이즈 (Heize),"Deanfluenza, Hyuk Shin, J Bird, Esta, Delly Boi, DK"
2020,12,89,"결 (Feat. 다이나믹 듀오, BewhY)",Untell (언텔),"protonebula, OBSN, Untell, GAEKO"
2020,12,90,"아퍼 (Feat. Kid Milli, Lil tachi, 김승민, NO:EL, C JAMM)",기리보이 (GIRIBOY),"GIRIBOY, CODE KUNST"
2020,12,91,Still Hungry (Feat. 마미손 & 팔로알토) (Prod. 코드 쿤스트),스윙스 (Swings),"CODE KUNST, Paloalto, Pick!"
2020,12,92,깡 Official Remix,"식케이 (Sik-K), pH-1 (피에이치원), 박재범 (Jay Park), 김하온 (HAON)","Keymaker, 길, 조용민"
2020,12,95,B Mine (Feat. SUMIN) (Prod. 코드 쿤스트),스윙스 (Swings),"CODE KUNST, Pick!, SUMIN"
2020,12,97,Trip (Feat. Hannah),릴러말즈 (Leellamarz),"TOIL, Leellamarz, Smob"
2020,12,99,400km (Feat. Kid Milli),한요한 (HANYOHAN),"Minit, HANYOHAN"
2020,12,100,시간이 들겠지 (Feat. Colde),로꼬 (Loco),"APRO, Loco, Colde"
