월,순위,타이틀,가수
7,32,그대가 살아서,정동원
7,33,잘 살고 있지롱,윤딴딴
7,34,좋다고 말해,볼빨간사춘기
7,35,다시 너,피아노맨
7,36,남이 될 수 있을까,"볼빨간사춘기, 스무살"
7,37,아이야 (Feat. Beenzino),창모 (CHANGMO)
7,38,홍연,안예은
7,39,니가 보고싶은 밤,윤딴딴
7,40,Madeleine Love,CHEEZE (치즈)
7,41,Downtown Baby,블루 (BLOO)
7,42,다시 나 그대를,멜로망스
7,43,찢어주세요,오왠 (O.WHEN)
7,44,Color Drive,DPR CREAM
7,45,안아줘,정준일
7,46,Blue,볼빨간사춘기
7,47,#첫사랑,볼빨간사춘기
7,48,겨울을 걷는다,윤딴딴
7,49,오늘,오왠 (O.WHEN)
7,50,심술,볼빨간사춘기
7,51,습관 (Bad Habits),숀 (SHAUN)
7,52,TOMBOY,혁오 (HYUKOH)
7,53,나들이 갈까,볼빨간사춘기
7,54,Seattle Alone,볼빨간사춘기
7,55,오래된 노래,스탠딩 에그
7,56,매트리스,10CM
7,57,하염없이 (Feat. 정동원),"T.P RETRO (타디스 프로젝트舊), 학선"
7,58,이별하기 좋은 날씨,정동원
7,59,비행운,문문 (MoonMoon)
7,60,November Rain,잔나비
7,61,You(=I),볼빨간사춘기
7,62,처음 만날때처럼,잔나비
7,63,난 행복해,소수빈
7,64,위잉위잉,혁오 (HYUKOH)
7,65,이별날씨,피아노맨
7,66,봄이 좋냐??,10CM
7,67,그녀를 사랑하는 것과 행복하게 해주는 것은 별개야 (feat. jeebanoff),크루셜스타 (CRUCiAL STAR)
7,68,욕심,멜로망스
7,69,우린 어디에나,CHEEZE (치즈)
7,70,Wu,나플라 (nafla)
7,71,고백,정준일
7,72,뜨거워 완전 Totally Hot (Feat. 던밀스),ZENE THE ZILLA
7,73,여름밤에 우린,스탠딩 에그
7,74,어떻게 생각해,CHEEZE (치즈)
7,75,프리지아,볼빨간사춘기
7,76,사랑은 은하수 다방에서,10CM
7,77,널 생각해,원 모어 찬스 (one more chance)
7,78,좋아해 (bye),CHEEZE (치즈)
7,79,혜화동 거리에서,피아노맨
7,80,결혼하는 날,이준호
7,81,애이불비(愛易不非),윤현상
7,82,않길,오왠 (O.WHEN)
7,83,Little Star,스탠딩 에그
7,84,퇴근길,그_냥
7,85,사랑한다는 말로는,피아노맨
7,86,우리 안녕이 자연스러워서,데이브레이크 (DAYBREAK)
7,87,Lonely,볼빨간사춘기
7,88,우리집을 못 찾겠군요 (Feat. 볼빨간사춘기),매드클라운
7,89,싸운날,볼빨간사춘기
7,90,X Song,볼빨간사춘기
7,91,그대 없는 밤에 (Feat. 전상근),에이치코드 (H:CODE)
7,92,가끔 미치도록 네가 안고 싶어질 때가 있어,가을방학
7,93,"Dali, Van, Picasso",빈지노 (Beenzino)
7,94,고백,뜨거운 감자
7,95,어떻게 잘 지내,네이브로
7,96,The Time Goes On,BewhY (비와이)
7,97,"너, 너",스트레이 (The Stray)
7,98,YOLO,스텔라장 (Stella Jang)
7,99,꿈과 책과 힘과 벽,잔나비
7,100,꿈나라 별나라,잔나비
8,1,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB)
8,2,인사,멜로망스
8,3,주저하는 연인들을 위해,잔나비
8,4,"나만, 봄",볼빨간사춘기
8,5,Way Back Home,숀 (SHAUN)
8,6,대충 입고 나와,우디 (Woody)
8,7,방에 모기가 있어 (Do You Think Of Me?),10CM
8,8,비오는 날 뭐해,하은 (포맨)
8,9,별 보러 갈래?,볼빨간사춘기
8,10,이 노래가 클럽에서 나온다면,우디 (Woody)
8,11,여행,볼빨간사춘기
8,12,뜨거운 여름밤은 가고 남은 건 볼품없지만,잔나비
8,13,허물 (feat.서리 (Seori)),빈첸
8,14,선물,멜로망스
8,15,사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네,잔나비
8,16,웃으며,"임재현, 문성욱"
8,17,사랑에 연습이 있었다면 (답가),히키 (Hickee)
8,18,나의 사춘기에게,볼빨간사춘기
8,19,그러나,10CM
8,20,오늘도 그대만 (Feat. 정동원),T.P RETRO (타디스 프로젝트舊)
8,21,폰서트,10CM
8,22,여자친구,하은요셉
8,23,타투 (Tattoo),적재
8,24,스토커,10CM
8,25,"Gloomy Star (Feat. 1ho, Chan)",공기남
8,26,She (Hidden Track No.V 1월 선정곡),잔나비
8,27,우주를 줄게,볼빨간사춘기
8,28,동화,멜로망스
8,29,행복,오반
8,30,Mermaid,볼빨간사춘기
8,31,썸 탈꺼야,볼빨간사춘기
8,32,그대가 살아서,정동원
8,33,아이야 (Feat. Beenzino),창모 (CHANGMO)
8,34,나만 안되는 연애,볼빨간사춘기
8,35,좋다고 말해,볼빨간사춘기
8,36,남이 될 수 있을까,"볼빨간사춘기, 스무살"
8,37,Downtown Baby,블루 (BLOO)
8,38,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE)
8,39,Madeleine Love,CHEEZE (치즈)
8,40,니가 보고싶은 밤,윤딴딴
8,41,홍연,안예은
8,42,안아줘,정준일
8,43,불면 (不眠),"오반, VAN.C"
8,44,겨울을 걷는다,윤딴딴
8,45,매트리스,10CM
8,46,36.5,숀 (SHAUN)
8,47,Blue,볼빨간사춘기
8,48,심술,볼빨간사춘기
8,49,오늘,오왠 (O.WHEN)
8,50,오래된 노래,스탠딩 에그
8,51,습관 (Bad Habits),숀 (SHAUN)
8,52,하염없이 (Feat. 정동원),"T.P RETRO (타디스 프로젝트舊), 학선"
8,53,#첫사랑,볼빨간사춘기
8,54,TOMBOY,혁오 (HYUKOH)
8,55,뜨거워 완전 Totally Hot (Feat. 던밀스),ZENE THE ZILLA
8,56,비행운,문문 (MoonMoon)
8,57,그대의 바다,그_냥
8,58,Wu,나플라 (nafla)
8,59,이별하기 좋은 날씨,정동원
8,60,나들이 갈까,볼빨간사춘기
8,61,Seattle Alone,볼빨간사춘기
8,62,사랑한다는 말로는,피아노맨
8,63,잘 살고 있지롱,윤딴딴
8,64,나만 알고 싶은 노래,스탠딩 에그
8,65,You(=I),볼빨간사춘기
8,66,위잉위잉,혁오 (HYUKOH)
8,67,발명가,윤딴딴
8,68,우리집을 못 찾겠군요 (Feat. 볼빨간사춘기),매드클라운
8,69,"이 밤, 꿈꾸는 듯한",이민혁
8,70,봄이 좋냐??,10CM
8,71,고백,정준일
8,72,사랑은 은하수 다방에서,10CM
8,73,결혼하는 날,이준호
8,74,여름밤에 우린,스탠딩 에그
8,75,어떻게 생각해,CHEEZE (치즈)
8,76,욕심,멜로망스
8,77,The Time Goes On,BewhY (비와이)
8,78,낙하산,빈첸
8,79,널 생각해,원 모어 찬스 (one more chance)
8,80,November Rain,잔나비
8,81,처음 만날때처럼,잔나비
8,82,그대 없는 밤에 (Feat. 전상근),에이치코드 (H:CODE)
8,83,프리지아,볼빨간사춘기
8,84,이별날씨,피아노맨
8,85,pet,10CM
8,86,다시 너,피아노맨
8,87,파란섬 (feat. 1ho & Chan),공기남
8,88,"Dali, Van, Picasso",빈지노 (Beenzino)
8,89,Little Star,스탠딩 에그
8,90,좋아해 (bye),CHEEZE (치즈)
8,91,City,오왼 (Owen)
8,92,들린다면 (Prod. 리트너),정동원
8,93,Color Drive,DPR CREAM
8,94,X Song,볼빨간사춘기
8,95,"너, 너",스트레이 (The Stray)
8,96,나랑 아니면,검정치마
8,97,별 보러 가자,적재
8,98,Lonely,볼빨간사춘기
8,99,싸운날,볼빨간사춘기
8,100,가끔 미치도록 네가 안고 싶어질 때가 있어,가을방학
9,1,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB)
9,2,워커홀릭,볼빨간사춘기
9,3,인사,멜로망스
9,4,주저하는 연인들을 위해,잔나비
9,5,조금 취했어 (Prod. 2soo),임재현
9,6,XX,볼빨간사춘기
9,7,"나만, 봄",볼빨간사춘기
9,8,Way Back Home,숀 (SHAUN)
9,9,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE)
9,10,25,볼빨간사춘기
9,11,대충 입고 나와,우디 (Woody)
9,12,비오는 날 뭐해,하은 (포맨)
9,13,Taste,볼빨간사춘기
9,14,낮 (Day off),볼빨간사춘기
9,15,달라진 니 마음,정효빈
9,16,방에 모기가 있어 (Do You Think Of Me?),10CM
9,17,별 보러 갈래?,볼빨간사춘기
9,18,이 노래가 클럽에서 나온다면,우디 (Woody)
9,19,여행,볼빨간사춘기
9,20,선물,멜로망스
9,21,웃으며,"임재현, 문성욱"
9,22,나의 사춘기에게,볼빨간사춘기
9,23,뜨거운 여름밤은 가고 남은 건 볼품없지만,잔나비
9,24,별 보러 가자,적재
9,25,폰서트,10CM
9,26,헤어지자,어쿠스틱 콜라보
9,27,스토커,10CM
9,28,오늘도 그대만 (Feat. 정동원),T.P RETRO (타디스 프로젝트舊)
9,29,사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네,잔나비
9,30,"사랑, 그 숨 막히던 순간",에피톤 프로젝트
9,31,우주를 줄게,볼빨간사춘기
9,32,그러나,10CM
9,33,타투 (Tattoo),적재
9,34,사랑에 연습이 있었다면 (답가),히키 (Hickee)
9,35,나만 안되는 연애,볼빨간사춘기
9,36,XX (Acoustic Ver.),볼빨간사춘기
9,37,썸 탈꺼야,볼빨간사춘기
9,38,그대가 살아서,정동원
9,39,행복,오반
9,40,좋다고 말해,볼빨간사춘기
9,41,동화,멜로망스
9,42,She (Hidden Track No.V 1월 선정곡),잔나비
9,43,아이야 (Feat. Beenzino),창모 (CHANGMO)
9,44,여자친구,하은요셉
9,45,남이 될 수 있을까,"볼빨간사춘기, 스무살"
9,46,Mermaid,볼빨간사춘기
9,47,허물 (feat.서리 (Seori)),빈첸
9,48,Downtown Baby,블루 (BLOO)
9,49,니가 보고싶은 밤,윤딴딴
9,50,Blue,볼빨간사춘기
9,51,안아줘,정준일
9,52,"Gloomy Star (Feat. 1ho, Chan)",공기남
9,53,Madeleine Love,CHEEZE (치즈)
9,54,서로 맞춰주다 끝나버렸어,마인드유
9,55,심술,볼빨간사춘기
9,56,오래된 노래,스탠딩 에그
9,57,매트리스,10CM
9,58,오늘,오왠 (O.WHEN)
9,59,후회할 것 같아서 (Prod. By VAN.C),피아노맨
9,60,겨울을 걷는다,윤딴딴
9,61,그대 없는 밤에 (Feat. 전상근),에이치코드 (H:CODE)
9,62,TOMBOY,혁오 (HYUKOH)
9,63,홍연,안예은
9,64,#첫사랑,볼빨간사춘기
9,65,다 생각나서,김민석 (멜로망스)
9,66,하염없이 (Feat. 정동원),"T.P RETRO (타디스 프로젝트舊), 학선"
9,67,Wu,나플라 (nafla)
9,68,서툰 이별을 하려해 (Feat.전상근),윤토벤
9,69,비행운,문문 (MoonMoon)
9,70,You(=I),볼빨간사춘기
9,71,불면 (不眠),"오반, VAN.C"
9,72,깊은 밤을 보내줘요,오왠 (O.WHEN)
9,73,사랑한다는 말로는,피아노맨
9,74,우리집을 못 찾겠군요 (Feat. 볼빨간사춘기),매드클라운
9,75,습관 (Bad Habits),숀 (SHAUN)
9,76,이별하기 좋은 날씨,정동원
9,77,위잉위잉,혁오 (HYUKOH)
9,78,Seattle Alone,볼빨간사춘기
9,79,나들이 갈까,볼빨간사춘기
9,80,그만큼만 사랑할 걸 그랬나봐,G.Urban (지어반)
9,81,사랑은 은하수 다방에서,10CM
9,82,어떻게 생각해,CHEEZE (치즈)
9,83,뜨거워 완전 Totally Hot (Feat. 던밀스),ZENE THE ZILLA
9,84,고백,정준일
9,85,pet,10CM
9,86,내 모든 하루가 (Prod. T.P RETRO),정동원
9,87,너의 바다 (Feat. 김호연),크래커 (CRACKER)
9,88,욕심,멜로망스
9,89,봄이 좋냐??,10CM
9,90,좋아해 (bye),CHEEZE (치즈)
9,91,싸운날,볼빨간사춘기
9,92,프리지아,볼빨간사춘기
9,93,X Song,볼빨간사춘기
9,94,The Time Goes On,BewhY (비와이)
9,95,널 생각해,원 모어 찬스 (one more chance)
9,96,여름밤에 우린,스탠딩 에그
9,97,왜 이리 시끄러운 것이냐 (Prod. SLO),머쉬베놈 (MUSHVENOM)
9,98,Lonely,볼빨간사춘기
9,99,City,오왼 (Owen)
9,100,November Rain,잔나비
10,1,조금 취했어 (Prod. 2soo),임재현
10,2,워커홀릭,볼빨간사춘기
10,3,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB)
10,4,있어줘요,장덕철
10,5,인사,멜로망스
10,6,주저하는 연인들을 위해,잔나비
10,7,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE)
10,8,Way Back Home,숀 (SHAUN)
10,9,XX,볼빨간사춘기
10,10,전화를 할까봐,오반
10,11,"나만, 봄",볼빨간사춘기
10,12,25,볼빨간사춘기
10,13,혼코노 (Honkono),하은 (포맨)
10,14,대충 입고 나와,우디 (Woody)
10,15,비오는 날 뭐해,하은 (포맨)
10,16,별 보러 갈래?,볼빨간사춘기
10,17,여행,볼빨간사춘기
10,18,나의 사춘기에게,볼빨간사춘기
10,19,이 노래가 클럽에서 나온다면,우디 (Woody)
10,20,Taste,볼빨간사춘기
10,21,선물,멜로망스
10,22,낮 (Day off),볼빨간사춘기
10,23,방에 모기가 있어 (Do You Think Of Me?),10CM
10,24,웃으며,"임재현, 문성욱"
10,25,뜨거운 여름밤은 가고 남은 건 볼품없지만,잔나비
10,26,달라진 니 마음,정효빈
10,27,폰서트,10CM
10,28,별 보러 가자,적재
10,29,스토커,10CM
10,30,오늘도 그대만 (Feat. 정동원),T.P RETRO (타디스 프로젝트舊)
10,31,우주를 줄게,볼빨간사춘기
10,32,사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네,잔나비
10,33,서툰 이별을 하려해 (Feat.전상근),윤토벤
10,34,그러나,10CM
10,35,나만 안되는 연애,볼빨간사춘기
10,36,행복,오반
10,37,썸 탈꺼야,볼빨간사춘기
10,38,이젠 보낼게,어쿠스틱 콜라보
10,39,안아줘,정준일
10,40,좋다고 말해,볼빨간사춘기
10,41,남이 될 수 있을까,"볼빨간사춘기, 스무살"
10,42,Downtown Baby,블루 (BLOO)
10,43,아이야 (Feat. Beenzino),창모 (CHANGMO)
10,44,니가 보고싶은 밤,윤딴딴
10,45,그대가 살아서,정동원
10,46,동화,멜로망스
10,47,왜 이리 시끄러운 것이냐 (Prod. SLO),머쉬베놈 (MUSHVENOM)
10,48,She (Hidden Track No.V 1월 선정곡),잔나비
10,49,TOMBOY,혁오 (HYUKOH)
10,50,Blue,볼빨간사춘기
10,51,광안대교,순순희
10,52,Mermaid,볼빨간사춘기
10,53,매트리스,10CM
10,54,사랑에 연습이 있었다면 (답가),히키 (Hickee)
10,55,여자친구,하은요셉
10,56,겨울을 걷는다,윤딴딴
10,57,심술,볼빨간사춘기
10,58,Madeleine Love,CHEEZE (치즈)
10,59,오늘,오왠 (O.WHEN)
10,60,그대 없는 밤에 (Feat. 전상근),에이치코드 (H:CODE)
10,61,오래된 노래,스탠딩 에그
10,62,밉진 않아,스탠딩 에그
10,63,홍연,안예은
10,64,#첫사랑,볼빨간사춘기
10,65,타투 (Tattoo),적재
10,66,"Gloomy Star (Feat. 1ho, Chan)",공기남
10,67,하염없이 (Feat. 정동원),"T.P RETRO (타디스 프로젝트舊), 학선"
10,68,비행운,문문 (MoonMoon)
10,69,aura (Feat. 샘김 (Sam Kim)),죠지
10,70,Wu,나플라 (nafla)
10,71,You(=I),볼빨간사춘기
10,72,사랑한다는 말로는,피아노맨
10,73,위잉위잉,혁오 (HYUKOH)
10,74,고백,델리스파이스
10,75,다 생각나서,김민석 (멜로망스)
10,76,하루종일,죠지
10,77,습관 (Bad Habits),숀 (SHAUN)
10,78,나랑 아니면,검정치마
10,79,불면 (不眠),"오반, VAN.C"
10,80,사랑은 은하수 다방에서,10CM
10,81,XX (Acoustic Ver.),볼빨간사춘기
10,82,허물 (feat.서리 (Seori)),빈첸
10,83,고백,정준일
10,84,우리집을 못 찾겠군요 (Feat. 볼빨간사춘기),매드클라운
10,85,이별하기 좋은 날씨,정동원
10,86,나들이 갈까,볼빨간사춘기
10,87,어떻게 생각해,CHEEZE (치즈)
10,88,pet,10CM
10,89,욕심,멜로망스
10,90,눈물이 앞을 가려,정동원
10,91,Seattle Alone,볼빨간사춘기
10,92,깊은 밤을 보내줘요,오왠 (O.WHEN)
10,93,봄이 좋냐??,10CM
10,94,좋아해 (bye),CHEEZE (치즈)
10,95,프리지아,볼빨간사춘기
10,96,널 생각해,원 모어 찬스 (one more chance)
10,97,헤어지자,어쿠스틱 콜라보
10,98,손편지,그_냥
10,99,X Song,볼빨간사춘기
10,100,그래 아니까,정준일
11,1,조금 취했어 (Prod. 2soo),임재현
11,2,있어줘요,장덕철
11,3,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB)
11,4,워커홀릭,볼빨간사춘기
11,5,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE)
11,6,주저하는 연인들을 위해,잔나비
11,7,축제,멜로망스
11,8,인사,멜로망스
11,9,Way Back Home,숀 (SHAUN)
11,10,혼코노 (Honkono),하은 (포맨)
11,11,"나만, 봄",볼빨간사춘기
11,12,서툰 이별을 하려해 (Feat.전상근),윤토벤
11,13,그래 아니까,정준일
11,14,XX,볼빨간사춘기
11,15,선물,멜로망스
11,16,전화를 할까봐,오반
11,17,여행,볼빨간사춘기
11,18,이 노래가 클럽에서 나온다면,우디 (Woody)
11,19,별 보러 갈래?,볼빨간사춘기
11,20,나의 사춘기에게,볼빨간사춘기
11,21,대충 입고 나와,우디 (Woody)
11,22,25,볼빨간사춘기
11,23,비오는 날 뭐해,하은 (포맨)
11,24,오늘도 그대만 (Feat. 정동원),T.P RETRO (타디스 프로젝트舊)
11,25,폰서트,10CM
11,26,웃으며,"임재현, 문성욱"
11,27,뜨거운 여름밤은 가고 남은 건 볼품없지만,잔나비
11,28,끝난 사이,보라미유
11,29,스토커,10CM
11,30,그대가 살아서,정동원
11,31,보통날의 기적 (Feat. 폴킴),스텔라장 (Stella Jang)
11,32,별 보러 가자,적재
11,33,잘 지내,적재
11,34,우주를 줄게,볼빨간사춘기
11,35,나만 안되는 연애,볼빨간사춘기
11,36,사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네,잔나비
11,37,방에 모기가 있어 (Do You Think Of Me?),10CM
11,38,안아줘,정준일
11,39,행복,오반
11,40,썸 탈꺼야,볼빨간사춘기
11,41,New York,"볼빨간사춘기, WH3N (웬)"
11,42,아이야 (Feat. Beenzino),창모 (CHANGMO)
11,43,Downtown Baby,블루 (BLOO)
11,44,그러나,10CM
11,45,남이 될 수 있을까,"볼빨간사춘기, 스무살"
11,46,부족해,바닐라 어쿠스틱
11,47,좋다고 말해,볼빨간사춘기
11,48,니가 보고싶은 밤,윤딴딴
11,49,Taste,볼빨간사춘기
11,50,겨울을 걷는다,윤딴딴
11,51,동화,멜로망스
11,52,그대 없는 밤에 (Feat. 전상근),에이치코드 (H:CODE)
11,53,멀어진 이유,멜로망스
11,54,TOMBOY,혁오 (HYUKOH)
11,55,왜 이리 시끄러운 것이냐 (Prod. SLO),머쉬베놈 (MUSHVENOM)
11,56,Lullaby,적재
11,57,She (Hidden Track No.V 1월 선정곡),잔나비
11,58,달라진 니 마음,정효빈
11,59,낮 (Day off),볼빨간사춘기
11,60,위잉위잉,혁오 (HYUKOH)
11,61,오늘,오왠 (O.WHEN)
11,62,이젠 보낼게,어쿠스틱 콜라보
11,63,오래된 노래,스탠딩 에그
11,64,나나나,멜로망스
11,65,Blue,볼빨간사춘기
11,66,Mermaid,볼빨간사춘기
11,67,Madeleine Love,CHEEZE (치즈)
11,68,하염없이 (Feat. 정동원),"T.P RETRO (타디스 프로젝트舊), 학선"
11,69,여자친구,하은요셉
11,70,"달라졌을까, 우리 (feat. 적재)",디에이드 (The Ade)
11,71,심술,볼빨간사춘기
11,72,매트리스,10CM
11,73,비행운,문문 (MoonMoon)
11,74,#첫사랑,볼빨간사춘기
11,75,사랑에 연습이 있었다면 (답가),히키 (Hickee)
11,76,홍연,안예은
11,77,"오늘도 빛나는 너에게 (Feat. 이라온, 반광옥, 정영은, 전상근)",마크툽 (MAKTUB)
11,78,알려 좀 주쇼,머쉬베놈 (MUSHVENOM)
11,79,나랑 아니면,검정치마
11,80,You(=I),볼빨간사춘기
11,81,Wu,나플라 (nafla)
11,82,"Gloomy Star (Feat. 1ho, Chan)",공기남
11,83,고백,정준일
11,84,고백,델리스파이스
11,85,눈물이 앞을 가려,정동원
11,86,이별하기 좋은 날씨,정동원
11,87,타투 (Tattoo),적재
11,88,우리집을 못 찾겠군요 (Feat. 볼빨간사춘기),매드클라운
11,89,광안대교,순순희
11,90,손편지,그_냥
11,91,사랑한다는 말로는,피아노맨
11,92,습관 (Bad Habits),숀 (SHAUN)
11,93,aura (Feat. 샘김 (Sam Kim)),죠지
11,94,사랑은 은하수 다방에서,10CM
11,95,욕심,멜로망스
11,96,어떻게 생각해,CHEEZE (치즈)
11,97,좋아해 (bye),CHEEZE (치즈)
11,98,널 생각해,원 모어 찬스 (one more chance)
11,99,Girls,정준일
11,100,바라봐줘요,죠지
12,1,조금 취했어 (Prod. 2soo),임재현
12,2,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB)
12,3,있어줘요,장덕철
12,4,워커홀릭,볼빨간사춘기
12,5,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE)
12,6,주저하는 연인들을 위해,잔나비
12,7,인사,멜로망스
12,8,Way Back Home,숀 (SHAUN)
12,9,끝난 사이,보라미유
12,10,축제,멜로망스
12,11,"나만, 봄",볼빨간사춘기
12,12,New York,"볼빨간사춘기, WH3N (웬)"
12,13,서툰 이별을 하려해 (Feat.전상근),윤토벤
12,14,선물,멜로망스
12,15,처음부터 만나지 않았더라면,반하나
12,16,그대가 살아서,정동원
12,17,여행,볼빨간사춘기
12,18,이 노래가 클럽에서 나온다면,우디 (Woody)
12,19,성탄절 장미 (Feat.이바다),오반
12,20,나의 사춘기에게,볼빨간사춘기
12,21,별 보러 갈래?,볼빨간사춘기
12,22,폰서트,10CM
12,23,스토커,10CM
12,24,오늘도 그대만 (Feat. 정동원),T.P RETRO (타디스 프로젝트舊)
12,25,잘 지내,적재
12,26,대충 입고 나와,우디 (Woody)
12,27,혼코노 (Honkono),하은 (포맨)
12,28,XX,볼빨간사춘기
12,29,뜨거운 여름밤은 가고 남은 건 볼품없지만,잔나비
12,30,웃으며,"임재현, 문성욱"
12,31,비오는 날 뭐해,하은 (포맨)
12,32,우주를 줄게,볼빨간사춘기
12,33,행복,오반
12,34,겨울을 걷는다,윤딴딴
12,35,별 보러 가자,적재
12,36,나만 안되는 연애,볼빨간사춘기
12,37,25,볼빨간사춘기
12,38,전화를 할까봐,오반
12,39,Downtown Baby,블루 (BLOO)
12,40,안아줘,정준일
12,41,썸 탈꺼야,볼빨간사춘기
12,42,사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네,잔나비
12,43,좋다고 말해,볼빨간사춘기
12,44,그대 없는 밤에 (Feat. 전상근),에이치코드 (H:CODE)
12,45,니가 보고싶은 밤,윤딴딴
12,46,왜 이리 시끄러운 것이냐 (Prod. SLO),머쉬베놈 (MUSHVENOM)
12,47,남이 될 수 있을까,"볼빨간사춘기, 스무살"
12,48,그러나,10CM
12,49,Lullaby,적재
12,50,동화,멜로망스
12,51,TOMBOY,혁오 (HYUKOH)
12,52,위잉위잉,혁오 (HYUKOH)
12,53,She (Hidden Track No.V 1월 선정곡),잔나비
12,54,방에 모기가 있어 (Do You Think Of Me?),10CM
12,55,하염없이 (Feat. 정동원),"T.P RETRO (타디스 프로젝트舊), 학선"
12,56,오래된 노래,스탠딩 에그
12,57,알려 좀 주쇼,머쉬베놈 (MUSHVENOM)
12,58,오늘,오왠 (O.WHEN)
12,59,Madeleine Love,CHEEZE (치즈)
12,60,Blue,볼빨간사춘기
12,61,너의 번호를 누르고 (Prod. 영화처럼),#안녕
12,62,비행운,문문 (MoonMoon)
12,63,Mermaid,볼빨간사춘기
12,64,매트리스,10CM
12,65,그래 아니까,정준일
12,66,보통날의 기적 (Feat. 폴킴),스텔라장 (Stella Jang)
12,67,심술,볼빨간사춘기
12,68,#첫사랑,볼빨간사춘기
12,69,홍연,안예은
12,70,여자친구,하은요셉
12,71,Taste,볼빨간사춘기
12,72,오늘은 나도 할말이 있는데,어쿠루브
12,73,버르장멋 (Feat. 김응수 a.k.a 멋이간놈),머쉬베놈 (MUSHVENOM)
12,74,달라진 니 마음,정효빈
12,75,아이야 (Feat. Beenzino),창모 (CHANGMO)
12,76,이별하기 좋은 날씨,정동원
12,77,고백,정준일
12,78,늦은 시간에 전화해서 미안해,마인드유
12,79,You(=I),볼빨간사춘기
12,80,눈물이 앞을 가려,정동원
12,81,낮 (Day off),볼빨간사춘기
12,82,나랑 아니면,검정치마
12,83,사랑에 연습이 있었다면 (답가),히키 (Hickee)
12,84,Wu,나플라 (nafla)
12,85,고백,델리스파이스
12,86,우리집을 못 찾겠군요 (Feat. 볼빨간사춘기),매드클라운
12,87,Made In Christmas (feat. 이수현 of 악동뮤지션),잔나비
12,88,"Gloomy Star (Feat. 1ho, Chan)",공기남
12,89,사랑은 은하수 다방에서,10CM
12,90,습관 (Bad Habits),숀 (SHAUN)
12,91,좋아해 (bye),CHEEZE (치즈)
12,92,기적 (What about you),소란 (SORAN)
12,93,사랑한다는 말로는,피아노맨
12,94,마음이 말하는 행복 (Happiness) (Feat.이라온),마크툽 (MAKTUB)
12,95,불면 (不眠),"오반, VAN.C"
12,96,pet,10CM
12,97,욕심,멜로망스
12,98,봄이 좋냐??,10CM
12,99,타투 (Tattoo),적재
12,100,어떻게 생각해,CHEEZE (치즈)
