Id,Label,timeset,Weighted Degree,eigencentrality
오마이걸(OHMYGIRL),오마이걸(OHMYGIRL),,3.55988,0.368198
이원종,이원종,,0.106283,0.070454
ShariShort,ShariShort,,0.069541,0.01252
우빈,우빈,,0.193102,0.051411
NickyvanderLugtMelsert,NickyvanderLugtMelsert,,0.004927,0.014963
Deview,Deview,,0.020272,0.010587
WINNER,WINNER,,0.764214,0.022271
전군,전군,,0.922553,0.154181
BenjaminIngrosso,BenjaminIngrosso,,0.030467,0.135803
유건형,유건형,,0.03238,0.00695
이정현,이정현,,0.032842,0.003836
ParkerJames,ParkerJames,,0.054588,0.013534
박현우,박현우,,0.035531,0.002963
G.고릴라,G.고릴라,,0.000377,0.005433
마경식,마경식,,0.003595,0.002963
JaydenHenry,JaydenHenry,,0.018484,0.029612
김정우,김정우,,0.011882,0.010952
NoisyCitizen,NoisyCitizen,,0.035764,0.070454
신아녜스,신아녜스,,0.019984,0.007118
히든사운드,히든사운드,,0.001845,0.004757
AndreasCarlsson,AndreasCarlsson,,0.062034,0.037593
박슬기,박슬기,,0.135488,0.080151
C-no,C-no,,0.04146,0.104958
DavidBrown,DavidBrown,,0.032539,0.135803
이종훈,이종훈,,0.155444,0.034314
SupremeBoi,SupremeBoi,,0.133454,0.037593
IMLAY,IMLAY,,0.005571,0.004044
LeahHaywood,LeahHaywood,,0.057506,0.027247
보아(BoA),보아(BoA),,0.166535,0.061349
AndreasOberg,AndreasOberg,,0.015742,0.005128
Homegrown,Homegrown,,0.035363,0.135803
Moonshine,Moonshine,,0.067107,0.100017
Jjean,Jjean,,0.003934,0.006267
준케이,준케이,,0.087858,0.002963
JJEvans,JJEvans,,0.175651,0.059584
Fuxxy,Fuxxy,,0.235407,0.034504
JensonVaughan,JensonVaughan,,0.101166,0.008412
MZMC,MZMC,,0.106237,0.150765
JADEDJANE,JADEDJANE,,0.035764,0.070454
TommyBrown,TommyBrown,,0.145763,0.027247
Timothy'Bos'Bullock,Timothy'Bos'Bullock,,0.018484,0.029612
CazziOpeia,CazziOpeia,,0.793261,0.283396
NANO,NANO,,0.001845,0.004757
MikeWoods,MikeWoods,,0.086914,0.135803
PeterStJames,PeterStJames,,0.062034,0.037593
그루비룸,그루비룸,,0.365624,0.004606
j-hope,j-hope,,0.265377,0.037659
WOOZI,WOOZI,,0.491404,0.01205
SteveAoki,SteveAoki,,0.054588,0.013534
TENZO,TENZO,,0.039352,0.080151
볼빨간사춘기,볼빨간사춘기,,0.284998,0.045829
KZ,KZ,,0.041174,0.09452
TM,TM,,0.090946,0.007935
Coach&Sendo,Coach&Sendo,,0.003595,0.014963
이채규,이채규,,0.155444,0.034314
AllenGordonJr,AllenGordonJr,,0.032539,0.135803
한성호,한성호,,0.003595,0.014603
레드벨벳-아이린&슬기,레드벨벳-아이린&슬기,,0.404665,0.041926
조영수,조영수,,0.038453,0.02198
AndreasJohansson,AndreasJohansson,,0.172213,0.059584
강다니엘,강다니엘,,0.109176,0.024366
임현식,임현식,,0.036156,0.011003
Ondine,Ondine,,0.020272,0.010587
미미,미미,,0.002203,0.059584
AnyMasingga,AnyMasingga,,0.235407,0.034504
SelenaGomez,SelenaGomez,,0.091943,0.027247
LydiaPaek,LydiaPaek,,0.205489,0.027247
AlbiAlbertsson,AlbiAlbertsson,,0.091661,0.068095
R3hab,R3hab,,0.024671,0.015049
AppuKrishnan,AppuKrishnan,,0.025644,0.012702
용배,용배,,0.098445,0.163587
SCORE,SCORE,,0.029737,0.026159
SEION,SEION,,0.008839,0.015646
Yaakov'Yash'Gruzman,Yaakov'Yash'Gruzman,,0.101166,0.008412
CelineSvanback,CelineSvanback,,0.15345,0.059584
제인스,제인스,,0.018438,0.080151
이정철,이정철,,0.002203,0.059584
SamanthaHarper,SamanthaHarper,,0.005571,0.037659
GALACTIKA,GALACTIKA,,0.209014,0.037042
황세준,황세준,,0.001118,0.059584
문스톤,문스톤,,0.032842,0.003836
윤일상,윤일상,,0.098846,0.00575
JordainJohnson,JordainJohnson,,0.053846,0.165414
SonnyJMason,SonnyJMason,,0.051954,0.029612
서동환,서동환,,0.051649,0.003836
CarolineGustavsson,CarolineGustavsson,,0.239311,0.059584
봉원석,봉원석,,0.003595,0.014603
Takey,Takey,,0.032494,0.014603
인피니트,인피니트,,0.018597,0.020759
ITZY(있지),ITZY(있지),,3.088259,0.221524
AndyLove,AndyLove,,0.202726,0.16058
이상순,이상순,,0.344337,0.027978
JoshCumbee,JoshCumbee,,0.069541,0.01252
ChrisYoung,ChrisYoung,,0.019984,0.007118
씨야,씨야,,0.034136,0.013669
Asia'hEpperson,Asia'hEpperson,,0.173818,0.135803
김성태,김성태,,0.039274,0.006953
DJKAESAMA,DJKAESAMA,,0.002203,0.059584
BobiiLewis,BobiiLewis,,0.110514,0.19991
SebastianThott,SebastianThott,,0.172213,0.059584
서연,서연,,0.001118,0.007935
Ollipop,Ollipop,,0.240163,0.154233
BlairTaylor,BlairTaylor,,0.036814,0.135803
JimmyClaeson,JimmyClaeson,,0.005251,0.021339
J.Y.Park'TheAsiansoul',J.Y.Park'TheAsiansoul',,0.701588,0.12851
WWW,WWW,,0.001845,0.004757
JosephinaCarr,JosephinaCarr,,0.069541,0.01252
김건모,김건모,,0.068878,0.018177
Bull$EyE,Bull$EyE,,0.024872,0.090737
UzoechiEmenike,UzoechiEmenike,,0.130375,0.080429
HautboiRich,HautboiRich,,0.089945,0.19991
LudvigEversa.k.aMoonshine,LudvigEversa.k.aMoonshine,,0.34279,0.175901
DevineChannel,DevineChannel,,0.11132,0.037659
SUGA,SUGA,,0.377077,0.037659
KylerNiko,KylerNiko,,0.059743,0.108046
BLACKPINK,BLACKPINK,,3.977022,0.129892
비오,비오,,0.041174,0.09452
Kobee,Kobee,,0.093453,0.037042
임성훈,임성훈,,0.188256,0.002963
Jay-Keyz,Jay-Keyz,,0.016332,0.011743
CharlesHinshaw,CharlesHinshaw,,0.032539,0.135803
바닐라맨,바닐라맨,,0.0358,0.010952
EllenBerg,EllenBerg,,0.170652,0.037042
HaydenChapman,HaydenChapman,,0.069312,0.157512
효린,효린,,0.182812,0.002963
highseAson,highseAson,,0.344337,0.027978
진영,진영,,0.032467,0.069341
danke,danke,,0.13188,0.034314
LDNNoise,LDNNoise,,0.088388,0.170248
제국의아이들(ZE:A),제국의아이들(ZE:A),,0.037603,0.008383
TamaraJohnson,TamaraJohnson,,0.032539,0.135803
SpaceOne,SpaceOne,,0.03238,0.00695
MoZella,MoZella,,0.030467,0.135803
탁,탁,,0.005251,0.021339
염따,염따,,0.009855,0.010294
GavinJones,GavinJones,,0.032899,0.012828
문별(마마무),문별(마마무),,0.127425,0.066368
AfshinSalmani,AfshinSalmani,,0.069541,0.01252
보아,보아,,0.050603,0.011743
인디고,인디고,,0.098526,0.007421
(여자)아이들,(여자)아이들,,1.37482,0.086132
이트라이브,이트라이브,,0.028535,0.012274
KaelinEllis,KaelinEllis,,0.035363,0.135803
NazTokio,NazTokio,,0.037346,0.037593
Michel'Lindgren'Schulz,Michel'Lindgren'Schulz,,0.530058,0.189995
AlSwettenham,AlSwettenham,,0.032494,0.014603
MelanieFontana,MelanieFontana,,0.530058,0.189995
FAB,FAB,,0.018438,0.080151
박진영,박진영,,0.142798,0.048081
MariaBroberg,MariaBroberg,,0.002203,0.01252
JuliaMichaels,JuliaMichaels,,0.130375,0.080429
싸이,싸이,,0.03238,0.00695
초신성,초신성,,0.00619,0.023966
AnnaTimgren,AnnaTimgren,,0.306163,0.126772
황현,황현,,0.089285,0.082504
AshtonFoster,AshtonFoster,,0.005571,0.037659
AlexNese,AlexNese,,0.05839,0.070454
AdrianMckinnon,AdrianMckinnon,,0.35975,0.242958
서용배,서용배,,0.087777,0.006134
지코,지코,,0.109176,0.024366
HayleyAitken,HayleyAitken,,0.240163,0.154233
JeppeLondon,JeppeLondon,,0.15345,0.059584
김도훈,김도훈,,0.051655,0.018177
Rado,Rado,,0.02084,0.009722
BrianLee,BrianLee,,0.184732,0.027247
박기태,박기태,,0.153149,0.01205
명카드라이브,명카드라이브,,0.013301,0.004651
KUSH,KUSH,,0.06857,0.004206
Kio장기호,Kio장기호,,0.003253,0.037593
KENZIE,KENZIE,,0.245238,0.095422
HannahRobinson,HannahRobinson,,0.05839,0.070454
LevenKali,LevenKali,,0.018943,0.150765
DavidAnthony,DavidAnthony,,0.006689,0.063628
장용진,장용진,,0.004269,0.006953
AndrewBazzi,AndrewBazzi,,0.086914,0.135803
자자,자자,,0,0
최현준,최현준,,0.340532,0.080151
Cristi'Stalone'Gallo,Cristi'Stalone'Gallo,,0.173818,0.135803
강지원,강지원,,0.018166,0.012983
DemJointz,DemJointz,,0.206738,0.135803
KarenPoole,KarenPoole,,0.097739,0.165414
한강,한강,,0.001845,0.004757
솔라,솔라,,0.046506,0.006134
유토,유토,,0.014001,0.018692
SimonPetren,SimonPetren,,0.037705,0.017179
CHANGMO,CHANGMO,,0.109721,0.034504
LudwigLindell,LudwigLindell,,0.345732,0.098019
LukasHallgren,LukasHallgren,,0.002203,0.01252
ShaunKim,ShaunKim,,0.089955,0.091894
RichardPhillips,RichardPhillips,,0.05839,0.070454
이형주,이형주,,0.012557,0.002963
비룡,비룡,,0.545676,0.029005
웅킴,웅킴,,0.059898,0.185108
MayuWakisaka,MayuWakisaka,,0.224207,0.190307
조성현,조성현,,0.034625,0.006953
최슬기,최슬기,,0.011882,0.010952
핫띠,핫띠,,0.041813,0.009722
최규성,최규성,,0.078168,0.034314
EricZayne,EricZayne,,0.037346,0.037593
STAYC(스테이씨),STAYC(스테이씨),,0.074411,0.072472
MariaMarcus,MariaMarcus,,0,0
이상민,이상민,,0.001118,0.002963
이수현,이수현,,0.154948,0.007421
B1A4,B1A4,,0.025549,0.014865
김승수,김승수,,0.396076,0.096627
MNEK,MNEK,,0.130375,0.080429
ShaeJacobs,ShaeJacobs,,0.016332,0.021339
Elum,Elum,,0.041707,0.080151
손영진,손영진,,0.008561,0.005976
라이엇게임즈뮤직팀,라이엇게임즈뮤직팀,,0.030995,0.05289
이하이,이하이,,0.077068,0.016861
real-fantasy,real-fantasy,,0.0046,0.080151
StevenLee,StevenLee,,0.592811,0.059584
LEEZ,LEEZ,,0.027595,0.005027
김민기,김민기,,0.059281,0.031159
유아(오마이걸),유아(오마이걸),,0.428638,0.047914
EJAE,EJAE,,0.22787,0.060977
ZaraLarsson,ZaraLarsson,,0.130375,0.080429
이스란,이스란,,0.190269,0.104768
후이,후이,,0.003595,0.002963
방시혁,방시혁,,0.14094,0.037659
WannaOne(워너원),WannaOne(워너원),,0.007191,0.004606
Coko,Coko,,0.032539,0.135803
SuperM,SuperM,,0.031169,0.017989
Dokkun,Dokkun,,1.131337,0.124029
소유(SOYOU),소유(SOYOU),,0.05125,0.007421
환불원정대,환불원정대,,0.172393,0.072472
이달의소녀,이달의소녀,,0.011142,0.013515
Andreas?berg,Andreas?berg,,0.153484,0.27693
룩원,룩원,,0.039352,0.080151
정일훈,정일훈,,0.008561,0.005976
72,72,,0.059661,0.085113
선미,선미,,0.984147,0.049303
프로미스나인,프로미스나인,,0.011802,0.028561
AnthonyRusso,AnthonyRusso,,0.091841,0.150765
LeagueofLegends,LeagueofLegends,,0.027881,0.052039
AWA,AWA,,0.016332,0.011743
GraceGachotsaka,GraceGachotsaka,,0.002203,0.01252
송수윤,송수윤,,0.006199,0.005437
Apink(에이핑크),Apink(에이핑크),,0.678213,0.090191
DelaneyJane,DelaneyJane,,0.101166,0.008412
Vince,Vince,,0.042394,0.027247
JoeLawrence,JoeLawrence,,0.153618,0.059584
별들의전쟁*,별들의전쟁*,,0.028185,0.017913
BekuhBOOM,BekuhBOOM,,0.250165,0.080137
용감한형제,용감한형제,,0.089919,0.007578
EllenBergTollbom,EllenBergTollbom,,0.169061,0.13143
IvanMatias,IvanMatias,,0.032539,0.135803
RobGrimaldi,RobGrimaldi,,0.042394,0.027247
송성경,송성경,,0.035531,0.002963
BeaMiller,BeaMiller,,0.012398,0.027449
Diggy,Diggy,,0.141277,0.017718
세븐틴,세븐틴,,1.350088,0.05306
Mussashi,Mussashi,,0.019984,0.007118
DEEZ,DEEZ,,0.050047,0.021709
이현도,이현도,,0.327404,0.031011
백호,백호,,0.01619,0.005512
오승은,오승은,,0.196718,0.080429
ScottChesak,ScottChesak,,0.035402,0.01149
러블리즈,러블리즈,,0.032941,0.004606
CharliTaft,CharliTaft,,0.02814,0.135803
Francis,Francis,,0.017083,0.003836
아테나,아테나,,0.218398,0.051411
강연욱,강연욱,,0.026342,0.080151
JustinReinstein,JustinReinstein,,0.039698,0.076721
죠리,죠리,,0.074262,0.017524
Turtleman,Turtleman,,0.009792,0.002963
제니,제니,,0.057506,0.027247
DavidAmber,DavidAmber,,0.266422,0.16058
Poptime,Poptime,,0.107278,0.022656
SeanAlexander,SeanAlexander,,0.247817,0.140012
BelleHumble,BelleHumble,,0.071677,0.060977
MaxxSong,MaxxSong,,0.077059,0.060977
비투비,비투비,,0.031495,0.015626
진,진,,0.035794,0.037659
주영훈,주영훈,,0.015259,0.006953
한재호,한재호,,0.006199,0.005437
정국,정국,,0.035794,0.037659
Anchor,Anchor,,0.057898,0.085663
현아,현아,,0.129522,0.028683
윤상조,윤상조,,0.026342,0.080151
우기,우기,,0.014001,0.018692
별들의전쟁,별들의전쟁,,0.393113,0.037042
양준일,양준일,,0.025114,0.004606
구여름,구여름,,0.05839,0.070454
CameronNeilson,CameronNeilson,,0.170652,0.037042
SF9,SF9,,0.151548,0.061515
Chendy,Chendy,,0.05839,0.070454
FCM후디니,FCM후디니,,0.014001,0.018692
솔라(마마무),솔라(마마무),,0.093012,0.026633
GabrielaGeneva,GabrielaGeneva,,0.035402,0.01149
청하,청하,,2.619999,0.215356
탐쓴,탐쓴,,0.13188,0.034314
최수정,최수정,,0.032842,0.003836
윤종성,윤종성,,0.044962,0.080151
요아리,요아리,,0.011882,0.010952
김민구,김민구,,0.019267,0.005786
MichaelFatkin,MichaelFatkin,,0.024671,0.038766
AstonRudi,AstonRudi,,0.016332,0.011743
이후상,이후상,,0.021852,0.012983
GregBonnick,GregBonnick,,0.069312,0.157512
RyanTedder,RyanTedder,,0.004269,0.080429
TheStereotypes,TheStereotypes,,0.077059,0.060977
에이프릴(APRIL),에이프릴(APRIL),,0.43896,0.063029
PaulineSkott,PaulineSkott,,0.062034,0.037593
김진,김진,,0.05839,0.070454
VICTON(빅톤),VICTON(빅톤),,0.00738,0.010596
엄지,엄지,,0.035764,0.070454
1Piece,1Piece,,0.002203,0.059584
TEDDY,TEDDY,,1.18024,0.050412
박수석,박수석,,0.003595,0.014603
WhitneyPhillips,WhitneyPhillips,,0.077059,0.060977
MUNA,MUNA,,0.039352,0.080151
RonnySvendsen,RonnySvendsen,,0.194595,0.012736
소녀시대(GIRLS'GENERATION),소녀시대(GIRLS'GENERATION),,0.080313,0.024958
이든,이든,,0.027595,0.005027
AndrewScott,AndrewScott,,0.22787,0.060977
LIL27CLUB,LIL27CLUB,,0.023979,0.037593
iKON,iKON,,0.074928,0.013913
더보이즈(THEBOYZ),더보이즈(THEBOYZ),,0.035423,0.083071
문별,문별,,0.037429,0.018177
DanielCaesar,DanielCaesar,,0.345732,0.098019
젝스키스,젝스키스,,0.007191,0.004606
Onestar,Onestar,,0.013405,0.00482
아이유,아이유,,2.203869,0.201737
WendyWang,WendyWang,,0.030467,0.135803
TWICE(트와이스),TWICE(트와이스),,4.853385,0.55637
이단옆차기,이단옆차기,,0.088717,0.035954
빅싼초,빅싼초,,0.55042,0.018692
화사,화사,,0.577813,0.026791
원더키드,원더키드,,0.13188,0.034314
린다G,린다G,,0.558813,0.037909
InnerChild,InnerChild,,0.021852,0.012983
JarahGibson,JarahGibson,,0.001845,0.135803
GeekBoy,GeekBoy,,0.032494,0.014603
안지영,안지영,,0.0358,0.010952
AnneJudithStokkeWik,AnneJudithStokkeWik,,0.391313,0.093165
티아라,티아라,,0.012389,0.029945
RM,RM,,0.413252,0.037659
유엔,유엔,,0.041371,0.003167
이해솔,이해솔,,0.396611,0.12851
LaurenAquilina,LaurenAquilina,,0.016332,0.021339
이상호,이상호,,0.037429,0.018177
투모로우바이투게더,투모로우바이투게더,,1.042298,0.225605
이종민,이종민,,0.000377,0.005433
이민수,이민수,,0.352945,0.038522
유두래곤,유두래곤,,0.071062,0.004606
AllisonKaplan,AllisonKaplan,,0.102623,0.060977
Ollounder,Ollounder,,0.027595,0.005027
X1(엑스원),X1(엑스원),,0.040214,0.014758
권은비,권은비,,0.041707,0.080151
DK,DK,,0.001845,0.135803
24,24,,0.597087,0.046206
NCTU,NCTU,,0.303731,0.198386
MooF,MooF,,0.175651,0.059584
moonc,moonc,,0.15537,0.012702
Tiyon'TC'Mack,Tiyon'TC'Mack,,0.003595,0.014603
Wilbart'Vedo'McCoyIII,Wilbart'Vedo'McCoyIII,,0.050047,0.021709
AndreasBaertels,AndreasBaertels,,0.196718,0.080429
강원석,강원석,,0.001845,0.002138
K/DA,K/DA,,0.027881,0.052039
ELCAPITXN,ELCAPITXN,,0.028006,0.037593
Wolftyla,Wolftyla,,0.012398,0.027449
ZICO,ZICO,,0.067009,0.017498
Vernon,Vernon,,0.061646,0.01205
이종필,이종필,,0.003595,0.002963
Arston,Arston,,0.035794,0.037659
IU,IU,,0.155444,0.034314
재리포터,재리포터,,0.01647,0.002963
LexieLiu(려위위),LexieLiu(려위위),,0.011412,0.013277
Caesar&Loui,Caesar&Loui,,0.17508,0.060977
MarkusLindell,MarkusLindell,,0.071677,0.060977
DavidStewart,DavidStewart,,0.136342,0.037659
SlowRabbit,SlowRabbit,,0.136693,0.037593
강승윤,강승윤,,0.241058,0.007031
AlexanderKarlsson,AlexanderKarlsson,,0.015585,0.004544
ChloeLatimer,ChloeLatimer,,0.169782,0.080923
Noise_bo2,Noise_bo2,,0.015259,0.006953
컨츄리꼬꼬,컨츄리꼬꼬,,0.002237,0.004606
핑클(Fin.K.L),핑클(Fin.K.L),,0.013624,0.009091
CommandFreaks,CommandFreaks,,0.013806,0.059584
JordanKyle,JordanKyle,,0.001845,0.135803
JairaBurns,JairaBurns,,0.015483,0.02459
AWright,AWright,,0.059671,0.080429
비투비포유,비투비포유,,0.11038,0.012232
JamesFoyeIII,JamesFoyeIII,,0.005251,0.021339
NoahConrad,NoahConrad,,0.07896,0.051127
Stardust,Stardust,,0.01647,0.002963
비룡),비룡),,0.558813,0.037909
윤종신,윤종신,,0.020086,0.019652
Daniel'Obi'Klein,Daniel'Obi'Klein,,0.02814,0.135803
VictoriaMonet,VictoriaMonet,,0.091943,0.027247
유주,유주,,0.094534,0.070454
JessicaAgombar,JessicaAgombar,,0.136342,0.037659
FRANTS,FRANTS,,0.389742,0.080946
한재완,한재완,,0.157698,0.034504
MitchellOwens,MitchellOwens,,0.056314,0.021709
BXN,BXN,,0.100305,0.010587
NCTDREAM,NCTDREAM,,0.267691,0.242576
OlofLindskog,OlofLindskog,,0.043323,0.073805
화사(HwaSa),화사(HwaSa),,0.755648,0.041628
노주환,노주환,,0.165053,0.070454
방탄소년단,방탄소년단,,3.260092,0.217698
Nthonius,Nthonius,,0.041174,0.09452
강욱진,강욱진,,0.285301,0.017718
Avenue52,Avenue52,,0.066911,0.140012
DaishiDance,DaishiDance,,0.085684,0.004034
CharlotteWilson,CharlotteWilson,,0.093453,0.037042
FUTUREBOUNCE,FUTUREBOUNCE,,0.409944,0.027247
PDOGG,PDOGG,,0.435467,0.108113
R.Tee,R.Tee,,0.684043,0.035714
Nmore,Nmore,,0.111998,0.092201
김준환,김준환,,0.001118,0.002963
RedVelvet(레드벨벳),RedVelvet(레드벨벳),,2.850727,0.408482
earattack,earattack,,0.093453,0.037042
이효리,이효리,,0.014858,0.004651
라도,라도,,1.052206,0.154181
정윤,정윤,,0.175651,0.059584
Postino,Postino,,0.009855,0.010294
DariusMartin,DariusMartin,,0.036099,0.034495
Justakiid,Justakiid,,0.025644,0.012702
AllakoiPeete,AllakoiPeete,,0.030467,0.135803
ShaunLopez,ShaunLopez,,0.035402,0.01149
전준규,전준규,,0.022707,0.01474
이근호,이근호,,0.000377,0.005433
쿨(COOL),쿨(COOL),,0.075076,0.007212
TheoLawrence,TheoLawrence,,0.003595,0.014963
다비치,다비치,,0.115807,0.04781
2PM,2PM,,0.175716,0.004606
여자친구(GFRIEND),여자친구(GFRIEND),,1.692802,0.462027
심은지,심은지,,0.335192,0.027978
최준영,최준영,,0.052225,0.010374
S.COUPS,S.COUPS,,0.029336,0.01205
TayJasper,TayJasper,,0.109592,0.221249
윤명운,윤명운,,0.019267,0.005786
JERRYL,JERRYL,,0.002907,0.005976
거북이,거북이,,0.198048,0.004606
전소연,전소연,,0.645658,0.018692
B.I,B.I,,0.024976,0.004901
황성제,황성제,,0.082936,0.010952
ArianaGrande,ArianaGrande,,0.091943,0.027247
민니,민니,,0.014001,0.018692
