Id,Label,timeset,Weighted Degree,eigencentrality
김홍준,김홍준,,0.012708,0.123066
오반,오반,,0.142917,0.483316
Noheul,Noheul,,0.033006,0.127869
고닥,고닥,,0.000468,0.025561
안지영,안지영,,0.969786,0.180467
도깨비,도깨비,,0.00215,0.037839
짙은(Zitten),짙은(Zitten),,0.00558,0.022997
임정규,임정규,,0.226769,0.472043
Liss,Liss,,0.001555,0.046937
검정치마(TheBlackSkirts),검정치마(TheBlackSkirts),,0.037318,0.008536
권박사,권박사,,0.072457,0.089867
StandingEgg,StandingEgg,,0.055611,0.256326
CHEEZE(치즈),CHEEZE(치즈),,0.182202,0.227099
황종하,황종하,,0.078253,0.180467
검정치마,검정치마,,0.037318,0.008536
성재,성재,,0.009472,0.1143
문성욱(MoonSeongWook),문성욱(MoonSeongWook),,0.242391,0.604998
윤결,윤결,,0.003211,0.089867
빅가이로빈,빅가이로빈,,0.012708,0.123066
덕인,덕인,,0.071344,0.038364
빌리어코스티,빌리어코스티,,0.045743,0.09336
낯선아이,낯선아이,,0.071005,0.180467
문문,문문,,0.040997,0.016031
이라온(LEERAON),이라온(LEERAON),,0.048213,0.067219
우디,우디,,0.137876,0.069218
GDLO,GDLO,,0.00217,0.17899
허성정(HeoSeongJeong),허성정(HeoSeongJeong),,0.023334,0.108009
한승연,한승연,,0.000119,0.104645
VAN.C(반씨),VAN.C(반씨),,0.002695,0.265416
1415(일사일오),1415(일사일오),,0.008792,0.116501
정준일,정준일,,0.070573,0.016031
FineFive,FineFive,,0.067064,0.28217
캡틴락,캡틴락,,0.004327,0.008536
정일호,정일호,,0.022981,0.008536
숀(SHAUN),숀(SHAUN),,0.073188,0.024493
유승우,유승우,,0.000119,0.016031
잔나비(Jannabi),잔나비(Jannabi),,0.560032,0.238313
이찬영,이찬영,,0.001758,0.051844
L.NDN,L.NDN,,0.011647,0.025561
볼빨간사춘기(BOL4),볼빨간사춘기(BOL4),,2.16507,0.618167
더필름,더필름,,0.071134,0.1143
유영현,유영현,,0.076145,0.089867
스텔라장,스텔라장,,0.017021,0.058862
정수민,정수민,,0.003928,0.016031
김C,김C,,0.034722,0.019258
카더가든,카더가든,,0.059782,0.025561
심현,심현,,0.001758,0.051844
GC,GC,,0.003129,0.025561
라경외,라경외,,0.05712,0.358641
사승호,사승호,,0.025759,0.220412
우효(OOHYO),우효(OOHYO),,0.005834,0.022997
다운(Dvwn),다운(Dvwn),,0.01499,0.022997
김건,김건,,0.001758,0.051844
WH3N(웬),WH3N(웬),,0.020819,0.403982
에피톤프로젝트,에피톤프로젝트,,0.003677,0.008536
이요한,이요한,,0.192338,0.37553
윈드밀,윈드밀,,0.005242,0.104645
이성훈,이성훈,,0.05712,0.358641
줍에이,줍에이,,0.003129,0.025561
Jordan,Jordan,,0.005185,0.256326
반하나(BANHANA),반하나(BANHANA),,0.013159,0.161842
새봄(saevom),새봄(saevom),,0.010487,0.008536
스텔라장(StellaJang),스텔라장(StellaJang),,0.048708,0.158056
에이치코드,에이치코드,,0.134864,0.025561
김지수(KimJisu),김지수(KimJisu),,0.009888,0.23235
황세준,황세준,,0.014812,0.045277
히키(Hickee),히키(Hickee),,0.000695,0.063249
그_냥(J_ust),그_냥(J_ust),,0.007855,0.022997
Egg1,Egg1,,0.079299,0.256326
김승재,김승재,,0.009484,0.104645
윤딴딴(YUNDDanDdan),윤딴딴(YUNDDanDdan),,0.256834,0.116501
에피톤프로젝트(EpitoneProject),에피톤프로젝트(EpitoneProject),,0.003677,0.008536
이라온,이라온,,0.247061,0.077497
Egg3,Egg3,,0.079299,0.256326
보라미유(BORAMIYU),보라미유(BORAMIYU),,0.02651,0.277032
안예은,안예은,,0.048219,0.008536
방인재,방인재,,0.095755,0.28217
잔나비,잔나비,,0.176155,0.089867
혁오(HYUKOH),혁오(HYUKOH),,0.270286,0.044755
오안,오안,,0.039076,0.28217
피아노맨,피아노맨,,0.081258,0.331338
nineoff,nineoff,,0.057932,0.051844
정동환,정동환,,0.189988,0.082025
So!YoON!,So!YoON!,,0.008381,0.016031
어쿠스틱콜라보(AcousticCollabo),어쿠스틱콜라보(AcousticCollabo),,0.026878,0.299074
SCORE,SCORE,,0.057006,0.237852
유승우(YuSeungWoo),유승우(YuSeungWoo),,0.000238,0.022997
Clau:D,Clau:D,,0.003029,0.104645
멜로망스,멜로망스,,0.115715,0.023163
윤토벤(YounToven),윤토벤(YounToven),,0.079522,0.008536
죠지,죠지,,0.022303,0.046937
피아노맨(PIANOMAN),피아노맨(PIANOMAN),,0.027439,0.12319
정동원(JeongDongWon),정동원(JeongDongWon),,0.245543,0.373671
혁오,혁오,,0.079186,0.025561
하은(포맨),하은(포맨),,0.049573,0.025561
오혁,오혁,,0.131319,0.025561
김지용,김지용,,0.045743,0.09336
김현수,김현수,,0.014331,0.160905
Chan,Chan,,0.01635,0.016031
순순희,순순희,,0.004231,0.048668
주시크,주시크,,0.063445,0.302407
잠골버스(잠자는골방의버스커들),잠골버스(잠자는골방의버스커들),,0.022981,0.008536
이민혁,이민혁,,0.000582,0.016031
매드클라운(MadClown),매드클라운(MadClown),,0.042567,0.044755
VAN.C,VAN.C,,0.160998,0.483316
노틸러스(nautilus),노틸러스(nautilus),,0.021422,0.044755
스무살,스무살,,0.001657,0.087763
적재,적재,,0.116238,0.17899
오왠,오왠,,0.049354,0.09336
짙은,짙은,,0.00279,0.016031
Dan,Dan,,0.005185,0.256326
이민혁(LeeMinHyuk),이민혁(LeeMinHyuk),,0.001165,0.022997
새소년(SESONEON),새소년(SESONEON),,0.016761,0.022997
DOKO,DOKO,,0.094046,0.276907
밤그늘,밤그늘,,0.058931,0.051844
델리스파이스(DeliSpice),델리스파이스(DeliSpice),,0.069444,0.031695
최지훈,최지훈,,0.014812,0.045277
Laura,Laura,,0.005185,0.256326
해일,해일,,0.001452,0.104645
주성근,주성근,,0.001758,0.051844
Zion.T,Zion.T,,0.008584,0.17899
818,818,,0.001657,0.087763
장덕철(JANGDEOKCHEOL),장덕철(JANGDEOKCHEOL),,0.142688,0.107071
권혁호,권혁호,,0.045743,0.09336
문성욱,문성욱,,0.160983,0.358641
최상언,최상언,,0.012708,0.123066
이윤혁,이윤혁,,0.228043,0.28217
이준호(LEEJUNHO),이준호(LEEJUNHO),,0.00645,0.091698
10CM,10CM,,0.332988,0.28217
김영철,김영철,,0.040997,0.016031
리트너,리트너,,0.148134,0.334186
한밤,한밤,,0.02387,0.206394
CHEEZE,CHEEZE,,0.018673,0.083328
최현석,최현석,,0.13223,0.268164
두번째별,두번째별,,0.0819,0.203879
크래커(CRACKER),크래커(CRACKER),,0.002718,0.008536
정효빈(JeongHyoBean),정효빈(JeongHyoBean),,0.067024,0.368049
