Id,Label,timeset,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
TayJasper,TayJasper,,11,0.196795,0.24494,2946.973804
JosephinaCarr,JosephinaCarr,,14,0.134475,0.152213,0
MosPick,MosPick,,11,0.194557,0.223576,0
24,24,,12,0.151774,0.176065,6959.325268
AstonRudi,AstonRudi,,13,0.154816,0.175235,0
모모랜드(MOMOLAND),모모랜드(MOMOLAND),,12,0.178999,0.209033,2416.795266
젝스키스,젝스키스,,1,1,1,1
전소미,전소미,,13,0.132101,0.149339,219.4
MayuWakisaka,MayuWakisaka,,10,0.218124,0.264618,9804.097008
AndreasBaertels,AndreasBaertels,,11,0.1916,0.220151,0
여자친구(GFRIEND),여자친구(GFRIEND),,9,0.238072,0.297797,36162.71915
준케이,준케이,,2,0.666667,0.75,0
이수현,이수현,,1,1,1,3
빅싼초,빅싼초,,16,0.100715,0.118937,0
AndreasOberg,AndreasOberg,,13,0.119036,0.127833,0
FlowBlow,FlowBlow,,2,0.666667,0.75,0
OlofLindskog,OlofLindskog,,11,0.187696,0.218146,163.124304
SonnyJMason,SonnyJMason,,13,0.142644,0.163262,0
LexieLiu(려위위),LexieLiu(려위위),,17,0.091727,0.106667,0
CarolineGustavsson,CarolineGustavsson,,12,0.181165,0.214232,0
FAB,FAB,,11,0.194557,0.223576,0
CommandFreaks,CommandFreaks,,12,0.181165,0.214232,0
J.Y.Park'TheAsiansoul',J.Y.Park'TheAsiansoul',,11,0.19599,0.232741,835.704964
Mr.Franks,Mr.Franks,,14,0.119036,0.139235,0
MariaMarcus,MariaMarcus,,12,0.181165,0.214232,0
Vernon,Vernon,,11,0.155419,0.170383,0
NCTDREAM,NCTDREAM,,10,0.20718,0.248365,8193.702437
AndreasCarlsson,AndreasCarlsson,,12,0.172924,0.194688,0
이원종,이원종,,10,0.192369,0.21725,0
신사동호랭이,신사동호랭이,,11,0.176492,0.20512,874.087266
정국,정국,,12,0.15767,0.180806,0
마경식,마경식,,2,0.666667,0.75,0
오승은,오승은,,11,0.1916,0.220151,0
컨츄리꼬꼬,컨츄리꼬꼬,,1,1,1,1
이단옆차기,이단옆차기,,13,0.158714,0.183284,274.238594
환불원정대,환불원정대,,12,0.166204,0.190203,1.457143
영광의얼굴들,영광의얼굴들,,13,0.143671,0.16212,2.857143
Megatone,Megatone,,13,0.149594,0.174675,476
이형주,이형주,,2,0.666667,0.75,0
AfshinSalmani,AfshinSalmani,,14,0.134475,0.152213,0
AlexanderKarlsson,AlexanderKarlsson,,13,0.137881,0.150366,0
RichardPhillips,RichardPhillips,,10,0.192369,0.21725,0
Yuki,Yuki,,15,0.129111,0.14834,0
죠리,죠리,,12,0.149035,0.165673,4690
화사(HwaSa),화사(HwaSa),,12,0.156741,0.187106,487.587173
백호,백호,,13,0.141465,0.154103,0
MichaelFatkin,MichaelFatkin,,11,0.167249,0.189317,238.5
teamGALACTIKA*,teamGALACTIKA*,,11,0.176362,0.202403,378.087997
DaishiDance,DaishiDance,,17,0.092151,0.09896,0
MarkusLindell,MarkusLindell,,11,0.186381,0.214562,0
B1A4,B1A4,,13,0.154019,0.175839,478
별들의전쟁,별들의전쟁,,11,0.170463,0.192638,0
KENZIE,KENZIE,,11,0.190837,0.226459,1345.074051
코스믹사운드,코스믹사운드,,13,0.136545,0.160441,397.762247
인피니트,인피니트,,12,0.164945,0.185578,955
JairaBurns,JairaBurns,,17,0.091762,0.108059,0.6
자자,자자,,2,0.666667,0.75,0
박현우,박현우,,2,0.666667,0.75,0
제인스,제인스,,11,0.194557,0.223576,0
HyukShin,HyukShin,,12,0.194715,0.248052,2910.268819
윤상조,윤상조,,11,0.194557,0.223576,0
우빈,우빈,,11,0.176362,0.202403,378.087997
김정우,김정우,,15,0.12925,0.148688,0
Diggy,Diggy,,14,0.115645,0.129657,1185.5
K/DA,K/DA,,15,0.10798,0.132061,785.712641
방탄소년단,방탄소년단,,11,0.187109,0.236436,7658.920237
BekuhBOOM,BekuhBOOM,,14,0.120594,0.153479,6690.039656
InnerChild,InnerChild,,11,0.163147,0.18032,0
CHANGMO,CHANGMO,,11,0.167132,0.187925,0
미미,미미,,12,0.181165,0.214232,0
이종민,이종민,,3,0.461538,0.527778,0
JoshCumbee,JoshCumbee,,14,0.134475,0.152213,0
AlexJiaLihHiew,AlexJiaLihHiew,,13,0.142644,0.163262,0
박문치,박문치,,3,0.571429,0.666667,0.6
TamaraJohnson,TamaraJohnson,,13,0.172302,0.213719,0
이상호,이상호,,13,0.136312,0.158006,0
이현승,이현승,,13,0.134174,0.154839,177.190968
세라핀(Seraphine),세라핀(Seraphine),,17,0.091727,0.106667,0
ChrisYoung,ChrisYoung,,13,0.136857,0.150526,0
민니,민니,,16,0.100715,0.118937,0
이달의소녀,이달의소녀,,13,0.153723,0.17476,478
SpaceOne,SpaceOne,,13,0.143671,0.157738,0
JimmyClaeson,JimmyClaeson,,13,0.149407,0.172762,0
MooF,MooF,,12,0.181165,0.214232,0
선미,선미,,11,0.173803,0.196865,20276.50768
IZ*ONE(아이즈원),IZ*ONE(아이즈원),,10,0.241431,0.310183,30272.58449
SUGA,SUGA,,12,0.15767,0.180806,0
이정철,이정철,,12,0.181165,0.214232,0
미성,미성,,15,0.12925,0.148688,0
EJAE,EJAE,,11,0.186381,0.214562,0
AshleyAlisha,AshleyAlisha,,11,0.195033,0.233235,1288.461467
RedVelvet(레드벨벳),RedVelvet(레드벨벳),,10,0.228967,0.291491,19290.35373
구여름,구여름,,10,0.192369,0.21725,0
Takey,Takey,,13,0.133874,0.15296,0
ChristofferLauridsen,ChristofferLauridsen,,11,0.186381,0.214562,0
Turtleman,Turtleman,,2,0.666667,0.75,0
유토,유토,,16,0.100715,0.118937,0
우주소녀,우주소녀,,12,0.1689,0.197593,3262.002575
박진영(J.Y.Park),박진영(J.Y.Park),,12,0.179132,0.207675,370.108326
X1(엑스원),X1(엑스원),,14,0.130305,0.148463,478.5
BelleHumble,BelleHumble,,11,0.186381,0.214562,0
한성호,한성호,,13,0.133874,0.15296,0
Homegrown,Homegrown,,13,0.172302,0.213719,0
제니,제니,,14,0.119036,0.139235,0
이든,이든,,4,0.346154,0.425926,0
서용배,서용배,,13,0.133278,0.148785,0
DavidAnthony,DavidAnthony,,12,0.181439,0.216145,954
Coko,Coko,,13,0.172302,0.213719,0
BenjaminIngrosso,BenjaminIngrosso,,13,0.172302,0.213719,0
RyanTedder,RyanTedder,,11,0.1916,0.220151,0
양준일,양준일,,1,1,1,1
FCM후디니,FCM후디니,,16,0.100715,0.118937,0
ShaunKim,ShaunKim,,11,0.197282,0.2297,1275.263789
SWEETCH,SWEETCH,,13,0.133874,0.151882,0
