Id,Label,timeset,Weighted Degree,eigencentrality
BOBBY,BOBBY,,0.012714,0.006248
Denzil'DR'Remedios,Denzil'DR'Remedios,,0.099171,0.042378
보아(BoA),보아(BoA),,0.216948,0.044735
RobGrimaldi,RobGrimaldi,,0.143982,0.097841
코스믹걸,코스믹걸,,0.031597,0.026796
DOKO,DOKO,,0.353106,0.007221
원택,원택,,0.010504,0.003154
SiO2,SiO2,,0.033361,0.021644
MattThomson,MattThomson,,0.025421,0.07358
DanielDurn,DanielDurn,,0.091358,0.015441
임수호,임수호,,0.174194,0.15968
Laurell,Laurell,,0.180052,0.071206
JoeLawrence,JoeLawrence,,0.006345,0.071206
웅킴,웅킴,,0.319551,0.138561
박근태,박근태,,0.136194,0.10989
CarolineGustavsson,CarolineGustavsson,,0.006345,0.071206
임성훈,임성훈,,0.138789,0.002241
이달의소녀,이달의소녀,,0.047605,0.070618
핫띠,핫띠,,0.031636,0.013738
basecamp,basecamp,,0.004753,0.004125
박기태,박기태,,0.033326,0.032389
PatMorrissey,PatMorrissey,,0.035169,0.088821
탐쓴,탐쓴,,0.119702,0.10989
황성제,황성제,,0.007095,0.005156
NCT127,NCT127,,0.33641,0.169044
MaxxSong,MaxxSong,,1.09688,0.225458
투모로우바이투게더,투모로우바이투게더,,0.005984,0.068119
유아(오마이걸),유아(오마이걸),,0.152107,0.080003
Rickbridges,Rickbridges,,0.029931,0.046887
범도,범도,,0.007598,0.002241
안성찬,안성찬,,0.002914,0.016462
SteveMac,SteveMac,,0.094077,0.064554
JohnnyMcDaid,JohnnyMcDaid,,0.094077,0.064554
JinByJin,JinByJin,,0.007095,0.005156
KZ,KZ,,0.179099,0.055334
'Hitman'Bang,'Hitman'Bang,,0.444669,0.268955
최규성,최규성,,0.156197,0.281407
Minit,Minit,,0.004753,0.004125
DevineChannel,DevineChannel,,0.109062,0.064554
GALAX,GALAX,,1.09688,0.225458
Jjean,Jjean,,0.077539,0.026937
Weeekly(위클리),Weeekly(위클리),,0.548146,0.084572
AnneJudithStokkeWik,AnneJudithStokkeWik,,0.213175,0.214991
허각,허각,,0.01847,0.102599
현아,현아,,0.452696,0.020452
AdrianMckinnon,AdrianMckinnon,,0.101076,0.139211
SebastianGarcia,SebastianGarcia,,0.134655,0.064554
러블리즈,러블리즈,,0.021009,0.004867
DanielCaesar,DanielCaesar,,0.103167,0.091796
PEEJAY,PEEJAY,,0.203613,0.125263
Ye-Yo!,Ye-Yo!,,0.024557,0.012581
StevenLee,StevenLee,,0.264798,0.071206
MichHansen,MichHansen,,0.03489,0.103566
김정수,김정수,,0.592544,0.168484
아테나,아테나,,0.194065,0.046205
권필립,권필립,,0.050667,0.007607
앤드,앤드,,0.94807,0.207774
ValDelPrete,ValDelPrete,,0.007813,0.088821
