Id,Label,timeset,Weighted Degree,eigencentrality
정동환,정동환,,0.255685,0.148941
정동원(JeongDongWon),정동원(JeongDongWon),,0.247616,0.501805
디에이드(TheAde),디에이드(TheAde),,0.011897,0.050663
스무살,스무살,,0.009301,0.217755
보라미유(BORAMIYU),보라미유(BORAMIYU),,0.020922,0.282474
그리즐리(Grizzly),그리즐리(Grizzly),,0.013743,0.085056
Kiik,Kiik,,0.001924,0.029013
김민석(멜로망스),김민석(멜로망스),,0.052796,0.237245
멜로망스,멜로망스,,0.147069,0.05643
우디(Woody),우디(Woody),,0.291781,0.086857
잔나비최정훈,잔나비최정훈,,0.231209,0.138843
Noheul,Noheul,,0.01494,0.178526
에이치코드(H:CODE),에이치코드(H:CODE),,0.093714,0.050663
DPRCREAM(디피알크림),DPRCREAM(디피알크림),,0.005948,0.009192
하상욱,하상욱,,0.001396,0.029013
성수용,성수용,,0.235801,0.167074
VIP,VIP,,0.161241,0.050663
소란,소란,,0.004647,0.058465
김동휘,김동휘,,0.074598,0.0432
윤결,윤결,,0.001504,0.138843
권박사,권박사,,0.148488,0.138843
혁오(HYUKOH),혁오(HYUKOH),,0.238526,0.050663
WH3N(웬),WH3N(웬),,0.022734,0.135487
마크툽,마크툽,,0.048311,0.0432
주성근,주성근,,0.004348,0.017807
데이브레이크(DAYBREAK),데이브레이크(DAYBREAK),,0.007982,0.050663
오지현,오지현,,0.004348,0.017807
고닥,고닥,,0.011735,0.137578
두번째별,두번째별,,0.004834,0.24942
김다솔,김다솔,,0.015499,0.217508
이찬영,이찬영,,0.015499,0.217508
박기영,박기영,,0.002127,0.074571
REPROJECT,REPROJECT,,0.009161,0.175103
1415(일사일오),1415(일사일오),,0.008696,0.025468
최현석,최현석,,0.16974,0.463515
잔나비(Jannabi),잔나비(Jannabi),,1.15929,0.393099
히키(Hickee),히키(Hickee),,0.033457,0.029684
크루셜스타(CRUCiALSTAR),크루셜스타(CRUCiALSTAR),,0.014878,0.163528
마인드유(MINDU),마인드유(MINDU),,0.016156,0.127963
김민석,김민석,,0.064722,0.148482
오안,오안,,0.040251,0.167074
재희,재희,,0.002422,0.054843
임재현(LimJaeHyun),임재현(LimJaeHyun),,0.12575,0.100168
진대호,진대호,,0.007349,0.278712
Easthund,Easthund,,0.006467,0.094832
윤딴딴(YUNDDanDdan),윤딴딴(YUNDDanDdan),,0.41669,0.68815
에피톤프로젝트(EpitoneProject),에피톤프로젝트(EpitoneProject),,0.010414,0.025468
매드클라운,매드클라운,,0.028375,0.029013
Ye-Yo,Ye-Yo,,0.028375,0.029013
김세진,김세진,,0.002227,0.017807
학선,학선,,0.253666,0.611206
순순희(SOONSOONHEE),순순희(SOONSOONHEE),,0.011975,0.21239
#안녕,#안녕,,0.011652,0.319326
마멀레이드키친,마멀레이드키친,,0.004933,0.067361
문성욱(MoonSeongWook),문성욱(MoonSeongWook),,0.100651,0.070485
박가영,박가영,,0.019091,0.017807
Cream,Cream,,0.001791,0.029013
오반(OVAN),오반(OVAN),,0.324074,1
2soo,2soo,,0.058556,0.061462
정지찬,정지찬,,0.028358,0.009192
자이로,자이로,,0.004105,0.092052
카더가든,카더가든,,0.05937,0.029013
김C,김C,,0.009725,0.021704
에피톤프로젝트,에피톤프로젝트,,0.005629,0.017807
반하나,반하나,,0.006047,0.02295
이주형,이주형,,0.017067,0.082256
하상욱(HaSangwook),하상욱(HaSangwook),,0.004187,0.050663
크루셜스타,크루셜스타,,0.002325,0.06894
OhashiTrio,OhashiTrio,,0.002026,0.175103
요한,요한,,0.004933,0.067361
피아노맨,피아노맨,,0.211058,0.6715
DPRLIVE,DPRLIVE,,0.001791,0.029013
L.NDN,L.NDN,,0.006303,0.029013
Flyn,Flyn,,0.004054,0.251339
WH3N,WH3N,,0.022734,0.197624
Egg1,Egg1,,0.065238,0.060793
방인재,방인재,,0.151221,0.167074
40,40,,0.005768,0.009192
새봄,새봄,,0.000603,0.009192
적재,적재,,0.074555,0.082256
스트레이(TheStray),스트레이(TheStray),,0.018908,0.050663
Shyun,Shyun,,0.00701,0.175103
유승우,유승우,,0.002325,0.017807
임진강,임진강,,0.015499,0.217508
GDLO,GDLO,,0.017067,0.082256
오왠,오왠,,0.085076,0.251339
김지수,김지수,,0.056084,0.149653
Humbert,Humbert,,0.003731,0.017807
문문(MoonMoon),문문(MoonMoon),,0.117055,0.050663
이준호,이준호,,0.010511,0.0432
또라이박,또라이박,,0.002979,0.082735
그_냥,그_냥,,0.012615,0.029013
최용찬,최용찬,,0.004157,0.060793
공기남,공기남,,0.034789,0.009192
이윤혁,이윤혁,,0.276176,0.167074
B.a.B,B.a.B,,0.021389,0.009192
J.Litz,J.Litz,,0.099231,0.473357
Noair,Noair,,0.004201,0.094774
센티멘탈시너리,센티멘탈시너리,,0.006303,0.029013
VAN.C(반씨),VAN.C(반씨),,0.046844,0.327316
정효빈(JeongHyoBean),정효빈(JeongHyoBean),,0.038181,0.025468
Color,Color,,0.004988,0.03933
박태진,박태진,,0.004382,0.054843
한밤,한밤,,0.002227,0.017807
볼빨간사춘기(BOL4),볼빨간사춘기(BOL4),,2.252849,0.444099
윈드밀,윈드밀,,0.014237,0.0432
임하은,임하은,,0.009225,0.0432
이종혁,이종혁,,0.014233,0.194645
TripleSynergy,TripleSynergy,,0.047466,0.0432
크래커(CRACKER),크래커(CRACKER),,0.003449,0.009192
박종득,박종득,,0.05837,0.251339
옥상달빛,옥상달빛,,0.007698,0.077278
스트레이,스트레이,,0.006303,0.029013
정수민(SSMusic),정수민(SSMusic),,0.008315,0.029013
우디,우디,,0.122209,0.0432
서동환,서동환,,0.014119,0.175103
윤딴딴,윤딴딴,,0.169785,0.217508
홍소진,홍소진,,0.014925,0.092052
프롬,프롬,,0.001924,0.029013
홍준,홍준,,0.003239,0.029013
FineFive,FineFive,,0.071742,0.167074
양시온,양시온,,0,0
SeoMary,SeoMary,,0.003409,0.06894
이민혁,이민혁,,0.003241,0.017807
권동찬,권동찬,,0.004877,0.045199
CHEEZE(치즈),CHEEZE(치즈),,0.193208,0.525669
조규만,조규만,,0.006284,0.017807
숀(SHAUN),숀(SHAUN),,0.185322,0.327316
죠지(george),죠지(george),,0.023614,0.247577
안지영,안지영,,0.9613,0.149653
달총,달총,,0.068289,0.175103
루셜스타,루셜스타,,0.003409,0.06894
숀,숀,,0.220731,0.56644
박종혁,박종혁,,0.022676,0.217508
장기하,장기하,,0.000366,0.017807
Clau:D,Clau:D,,0.006258,0.0432
문문,문문,,0.05859,0.029013
이라온,이라온,,0.048311,0.0432
김영철,김영철,,0.052744,0.029013
김동민,김동민,,0.00095,0.058465
바닐라맨,바닐라맨,,1.076376,0.316815
정준일,정준일,,0.111509,0.074571
G.Urban(지어반),G.Urban(지어반),,0.004454,0.025468
김승재,김승재,,0.015607,0.0432
Egg3,Egg3,,0.065238,0.060793
전우철,전우철,,0.015499,0.217508
권상진,권상진,,0.015499,0.217508
프롬(Fromm),프롬(Fromm),,0.005773,0.050663
네이브로(NeighBro.),네이브로(NeighBro.),,0.025225,0.025468
소수빈(SoSooBin),소수빈(SoSooBin),,0.007461,0.025468
김도형,김도형,,0.231209,0.138843
문성욱,문성욱,,0.100651,0.077758
구름,구름,,0.032474,0.175103
크래커,크래커,,0.003449,0.009192
멜로망스(MeloMance),멜로망스(MeloMance),,0.435543,0.141845
10CM,10CM,,0.384237,0.167074
윤종신,윤종신,,0.037381,0.138843
샘김,샘김,,0.004201,0.094774
에이치코드,에이치코드,,0.051602,0.029013
권혁호,권혁호,,0.05837,0.251339
10CM(십센치),10CM(십센치),,1.407442,0.513835
강지원,강지원,,0.009851,0.082735
유영현,유영현,,0.231209,0.138843
윤토벤(YounToven),윤토벤(YounToven),,0.021389,0.009192
DPRCREAM,DPRCREAM,,0.005948,0.009192
주정근,주정근,,0.005721,0.029013
스무살(20YEARSOFAGE),스무살(20YEARSOFAGE),,0.076761,0.366184
스텔라장(StellaJang),스텔라장(StellaJang),,0.018783,0.077837
이준호(LEEJUNHO),이준호(LEEJUNHO),,0.036679,0.086857
jeebanoff,jeebanoff,,0.003409,0.06894
김장원,김장원,,0.003241,0.017807
덕인,덕인,,0.018788,0.02295
LambC,LambC,,0.004105,0.092052
빈첸,빈첸,,0.030317,0.412527
요한(Yohan),요한(Yohan),,0.024666,0.157512
박기훈,박기훈,,0.012213,0.167074
박문치,박문치,,0.002954,0.169345
어쿠루브(Acourve),어쿠루브(Acourve),,0.028736,0.21583
김임춘,김임춘,,0.004933,0.067361
Crush,Crush,,0.001791,0.029013
안예은(AHNYEEUN),안예은(AHNYEEUN),,0.057124,0.009192
오왠(O.WHEN),오왠(O.WHEN),,0.352871,0.828663
그_냥(J_ust),그_냥(J_ust),,0.025106,0.050663
윤현상(YoonHyunSang),윤현상(YoonHyunSang),,0.012568,0.025468
이요한,이요한,,0.258919,0.418412
더필름,더필름,,0.090952,0.151694
서정일,서정일,,0.010856,0.290513
스텔라장,스텔라장,,0.009576,0.034046
반하나(BANHANA),반하나(BANHANA),,0.012093,0.039838
JohnOFARhee,JohnOFARhee,,0.004105,0.092052
박재우,박재우,,0.008121,0.082735
바닐라어쿠스틱(VanillaAcoustic),바닐라어쿠스틱(VanillaAcoustic),,0.01511,0.125177
혁오,혁오,,0.066554,0.029013
하은요셉(HAEUN,하은요셉(HAEUN,,0.053215,0.029013
오혁,오혁,,0.112601,0.029013
안예은,안예은,,0.057124,0.009192
추대관,추대관,,0.045803,0.082256
안영민,안영민,,0.005588,0.029013
순순희,순순희,,0.005987,0.064328
이광운,이광운,,0.004933,0.067361
리트너,리트너,,0.064226,0.24942
김춘추,김춘추,,0.002026,0.251339
가을방학(Autumnvacation),가을방학(Autumnvacation),,0.012871,0.009192
LAGOON,LAGOON,,0.100651,0.077758
로브,로브,,0.047487,0.0432
40(포티),40(포티),,0.005768,0.009192
그리즐리,그리즐리,,0.006934,0.03933
어깨깡패,어깨깡패,,0.004054,0.251339
피아노맨(PIANOMAN),피아노맨(PIANOMAN),,0.178763,0.693784
낯선아이,낯선아이,,0.10131,0.149653
차세정,차세정,,0.004785,0.017807
이택승,이택승,,0,0
이승표,이승표,,0.021056,0.029013
정바비,정바비,,0.012871,0.009192
소다,소다,,0.001924,0.038227
김현수,김현수,,0.010511,0.0432
서익주,서익주,,0.021759,0.217508
한희준,한희준,,0.021056,0.029013
새봄(saevom),새봄(saevom),,0.000603,0.009192
뜨거운감자(HotPotato),뜨거운감자(HotPotato),,0.008017,0.021704
YOSEP),YOSEP),,0.053215,0.029013
권순관,권순관,,0.006403,0.092052
캥거루,캥거루,,0.019091,0.017807
신성진,신성진,,0.010511,0.0432
조성태,조성태,,0.001396,0.029013
유승우(YuSeungWoo),유승우(YuSeungWoo),,0.004651,0.025468
ampoff,ampoff,,0.002613,0.094774
HAVEN,HAVEN,,0.003155,0.029013
이치원,이치원,,0.001924,0.029013
이종훈,이종훈,,0.009301,0.217755
소란(SORAN),소란(SORAN),,0.013816,0.137776
황대현,황대현,,0.000245,0.121963
스탠딩에그(StandingEgg),스탠딩에그(StandingEgg),,0.250762,0.136402
고영배,고영배,,0.004647,0.058465
이원석,이원석,,0.001504,0.029013
장기하와얼굴들,장기하와얼굴들,,0.000366,0.017807
델리스파이스(DeliSpice),델리스파이스(DeliSpice),,0.019451,0.035623
권브라더스,권브라더스,,0.028375,0.029013
장덕철(JANGDEOKCHEOL),장덕철(JANGDEOKCHEOL),,0.037576,0.039838
김지용,김지용,,0.05837,0.251339
신현희,신현희,,0.009793,0.039175
코지,코지,,0.004176,0.029013
박민서,박민서,,0.012612,0.017807
매드클라운(MadClown),매드클라운(MadClown),,0.085125,0.050663
준,준,,0.014119,0.175103
검정치마,검정치마,,0.025317,0.009192
